epoch_time,current,status,seconds_time,ect
1647313889,0.109615845,Start Up,157,367
1647313891,0.111003388,Start Up,159,365
1647313893,0.111003388,Start Up,161,363
1647313895,0.11239093,Start Up,163,361
1647313897,0.109615845,Start Up,165,359
1647313899,0.11239093,Start Up,167,357
1647313901,0.11239093,Start Up,169,355
1647313903,0.11239093,Start Up,171,353
1647313905,0.11239093,Start Up,173,351
1647313907,0.115166015,Start Up,175,349
1647313909,0.109615845,Start Up,177,347
1647313911,0.11239093,Start Up,179,345
1647313913,0.113778472,Start Up,181,343
1647313915,0.111003388,Start Up,183,341
1647313917,0.11239093,Start Up,185,339
1647313919,0.11239093,Start Up,187,337
1647313921,0.11239093,Start Up,189,335
1647313923,0.111003388,Start Up,191,333
1647313925,0.165117539,Start Up,193,331
1647313927,0.11239093,Start Up,195,329
1647313929,0.108228303,Start Up,197,327
1647313931,0.104065676,Start Up,199,325
1647313933,0.105453218,Start Up,201,323
1647313935,0.120716184,Start Up,203,321
1647313937,0.138754234,Start Up,205,319
1647313939,0.144304404,Start Up,207,317
1647313941,0.445401093,Start Up,209,315
1647313943,0.810324729,Start Up,211,313
1647313945,0.814487356,Start Up,213,311
1647313947,0.352435755,Start Up,215,309
1647313949,0.109615845,Start Up,217,307
1647313951,0.11239093,Start Up,219,305
1647313953,0.111003388,Start Up,221,303
1647313955,0.442626008,Start Up,223,301
1647313957,0.807549644,Start Up,225,299
1647313959,0.416262703,Start Up,227,297
1647313961,0.163729997,Start Up,229,295
1647313963,0.138754234,Start Up,231,293
1647313965,0.13597915,Start Up,233,291
1647313967,0.13042898,Start Up,235,289
1647313969,0.13042898,Start Up,237,287
1647313971,0.131816523,Start Up,239,285
1647313973,0.11239093,Start Up,241,283
1647313975,0.11239093,Start Up,243,281
1647313977,0.109615845,Start Up,245,279
1647313979,0.11239093,Start Up,247,277
1647313981,0.442626008,Start Up,249,275
1647313983,0.813099814,Start Up,251,273
1647313985,0.403774822,Start Up,253,271
1647313987,0.482864736,Start Up,255,269
1647313989,0.470376855,Start Up,257,267
1647313991,0.756210578,Start Up,259,265
1647313993,0.954629133,Start Up,261,263
1647313995,1.09477091,Start Up,263,261
1647313997,1.11835913,Start Up,265,259
1647313999,0.442626008,Start Up,267,257
1647314001,0.328847536,Start Up,269,255
1647314003,0.338560332,Start Up,271,253
1647314005,0.320522282,Start Up,273,251
1647314007,0.108228303,Start Up,275,249
1647314009,0.109615845,Start Up,277,247
1647314011,0.113778472,Start Up,279,245
1647314013,0.11239093,Start Up,281,243
1647314015,0.11239093,Start Up,283,241
1647314017,0.113778472,Start Up,285,239
1647314019,0.113778472,Start Up,287,237
1647314021,0.11239093,Start Up,289,235
1647314023,0.445401093,Start Up,291,233
1647314025,0.82281261,Start Up,293,231
1647314027,0.421812873,Start Up,295,229
1647314029,0.102678133,Start Up,297,227
1647314031,0.138754234,Start Up,299,225
1647314033,0.144304404,Start Up,301,223
1647314035,0.133204065,Start Up,303,221
1647314037,0.133204065,Start Up,305,219
1647314039,0.134591607,Start Up,307,217
1647314041,0.111003388,Start Up,309,215
1647314043,0.111003388,Start Up,311,213
1647314045,0.111003388,Start Up,313,211
1647314047,0.109615845,Start Up,315,209
1647314049,0.190093301,Start Up,317,207
1647314051,0.463439143,Start Up,319,205
1647314053,0.928265828,Start Up,321,203
1647314055,0.867213965,Start Up,323,201
1647314057,0.348273128,Start Up,325,199
1647314059,0.167892624,Start Up,327,197
1647314061,0.181768047,Start Up,329,195
1647314063,0.178992962,Start Up,331,193
1647314065,0.17760542,Start Up,333,191
1647314067,0.176217878,Start Up,335,189
1647314069,0.174830335,Start Up,337,187
1647314071,0.174830335,Start Up,339,185
1647314073,0.173442793,Start Up,341,183
1647314075,0.173442793,Start Up,343,181
1647314077,0.176217878,Start Up,345,179
1647314079,0.174830335,Start Up,347,177
1647314081,0.17760542,Start Up,349,175
1647314083,0.172055251,Start Up,351,173
1647314085,0.174830335,Start Up,353,171
1647314087,0.174830335,Start Up,355,169
1647314089,0.176217878,Start Up,357,167
1647314091,0.178992962,Start Up,359,165
1647314093,0.176217878,Start Up,361,163
1647314095,0.17760542,Start Up,363,161
1647314097,0.17760542,Start Up,365,159
1647314099,0.17760542,Start Up,367,157
1647314101,0.174830335,Start Up,369,155
1647314103,0.174830335,Start Up,371,153
1647314105,0.178992962,Start Up,373,151
1647314107,0.176217878,Start Up,375,149
1647314109,0.174830335,Start Up,377,147
1647314111,0.176217878,Start Up,379,145
1647314114,0.17760542,Start Up,382,142
1647314116,0.176217878,Start Up,384,140
1647314118,0.17760542,Start Up,386,138
1647314120,0.180380505,Start Up,388,136
1647314122,0.17760542,Start Up,390,134
1647314124,0.206743809,Start Up,392,132
1647314126,0.151242116,Start Up,394,130
1647314128,0.155404743,Start Up,396,128
1647314130,0.15956737,Start Up,398,126
1647314132,0.156792285,Start Up,400,124
1647314134,0.155404743,Start Up,402,122
1647314136,0.158179827,Start Up,404,120
1647314138,0.160954912,Start Up,406,118
1647314140,0.158179827,Start Up,408,116
1647314142,0.156792285,Start Up,410,114
1647314144,0.156792285,Start Up,412,112
1647314146,0.155404743,Start Up,414,110
1647314148,0.158179827,Start Up,416,108
1647314150,0.15956737,Start Up,418,106
1647314152,0.15956737,Start Up,420,104
1647314154,0.165117539,Start Up,422,102
1647314156,0.156792285,Start Up,424,100
1647314158,0.15956737,Start Up,426,98
1647314160,0.1540172,Start Up,428,96
1647314162,0.156792285,Start Up,430,94
1647314164,0.158179827,Start Up,432,92
1647314166,0.158179827,Start Up,434,90
1647314168,0.158179827,Start Up,436,88
1647314170,0.158179827,Start Up,438,86
1647314172,0.160954912,Start Up,440,84
1647314174,0.162342454,Start Up,442,82
1647314176,0.160954912,Start Up,444,80
1647314178,0.15956737,Start Up,446,78
1647314180,0.165117539,Start Up,448,76
1647314182,0.15956737,Start Up,450,74
1647314184,0.15956737,Start Up,452,72
1647314186,0.15956737,Start Up,454,70
1647314188,0.162342454,Start Up,456,68
1647314190,0.163729997,Start Up,458,66
1647314192,0.163729997,Start Up,460,64
1647314194,0.160954912,Start Up,462,62
1647314196,0.162342454,Start Up,464,60
1647314198,0.162342454,Start Up,466,58
1647314200,0.160954912,Start Up,468,56
1647314202,0.166505081,Start Up,470,54
1647314204,0.162342454,Start Up,472,52
1647314206,0.162342454,Start Up,474,50
1647314208,0.160954912,Start Up,476,48
1647314210,0.162342454,Start Up,478,46
1647314212,0.163729997,Start Up,480,44
1647314214,0.15956737,Start Up,482,42
1647314216,0.160954912,Start Up,484,40
1647314218,0.156792285,Start Up,486,38
1647314220,0.158179827,Start Up,488,36
1647314222,0.160954912,Start Up,490,34
1647314224,0.158179827,Start Up,492,32
1647314226,0.158179827,Start Up,494,30
1647314228,0.162342454,Start Up,496,28
1647314230,0.15956737,Start Up,498,26
1647314232,0.15956737,Start Up,500,24
1647314234,0.162342454,Start Up,502,22
1647314236,0.160954912,Start Up,504,20
1647314238,0.15956737,Start Up,506,18
1647314240,0.163729997,Start Up,508,16
1647314242,0.160954912,Start Up,510,14
1647314244,0.122103726,Start Up,512,12
1647314246,0.111003388,Start Up,514,10
1647314248,0.109615845,Start Up,516,8
1647314250,0.115166015,Start Up,518,6
1647314252,0.109615845,Start Up,520,4
1647314254,0.137366692,Start Up,522,2
1647314256,0.120716184,Start Up,524,0
1647314258,0.531428718,Wash,526,1283
1647314260,0.581380242,Wash,528,1281
1647314262,0.567504819,Wash,530,1279
1647314264,0.560567107,Wash,532,1277
1647314266,0.566117277,Wash,534,1275
1647314268,0.541141514,Wash,536,1273
1647314270,0.498127702,Wash,538,1271
1647314272,0.586930412,Wash,540,1269
1647314274,0.50922804,Wash,542,1267
1647314276,0.573054988,Wash,544,1265
1647314278,0.53281626,Wash,546,1263
1647314280,0.525878549,Wash,548,1261
1647314282,0.570279904,Wash,550,1259
1647314284,0.570279904,Wash,552,1257
1647314286,0.600805835,Wash,554,1255
1647314288,0.586930412,Wash,556,1253
1647314290,0.539753972,Wash,558,1251
1647314292,0.11239093,Wash,560,1249
1647314294,0.117941099,Wash,562,1247
1647314296,0.116553557,Wash,564,1245
1647314298,0.31358457,Wash,566,1243
1647314300,0.801999475,Wash,568,1241
1647314302,1.015680996,Wash,570,1239
1647314304,0.60358092,Wash,572,1237
1647314306,0.609131089,Wash,574,1235
1647314308,0.758985662,Wash,576,1233
1647314310,1.08922074,Wash,578,1231
1647314312,1.542947087,Wash,580,1229
1647314314,2.082701059,Wash,582,1227
1647314316,2.102126652,Wash,584,1225
1647314318,1.032331504,Wash,586,1223
1647314320,0.11239093,Wash,588,1221
1647314322,0.11239093,Wash,590,1219
1647314324,0.113778472,Wash,592,1217
1647314326,0.11239093,Wash,594,1215
1647314328,0.111003388,Wash,596,1213
1647314330,0.113778472,Wash,598,1211
1647314332,0.113778472,Wash,600,1209
1647314334,0.115166015,Wash,602,1207
1647314336,0.11239093,Wash,604,1205
1647314338,0.11239093,Wash,606,1203
1647314340,0.435688296,Wash,608,1201
1647314342,0.825587695,Wash,610,1199
1647314344,1.072570232,Wash,612,1197
1647314346,0.555016938,Wash,614,1195
1647314348,0.699321342,Wash,616,1193
1647314350,0.900514982,Wash,618,1191
1647314352,1.252950737,Wash,620,1189
1647314354,1.721940049,Wash,622,1187
1647314357,2.131265041,Wash,625,1184
1647314359,1.658113102,Wash,627,1182
1647314361,0.113778472,Wash,629,1180
1647314363,0.115166015,Wash,631,1178
1647314365,0.11239093,Wash,633,1176
1647314367,0.113778472,Wash,635,1174
1647314369,0.113778472,Wash,637,1172
1647314371,0.11239093,Wash,639,1170
1647314373,0.111003388,Wash,641,1168
1647314375,0.11239093,Wash,643,1166
1647314377,0.109615845,Wash,645,1164
1647314379,0.11239093,Wash,647,1162
1647314381,0.111003388,Wash,649,1160
1647314383,0.104065676,Wash,651,1158
1647314385,0.117941099,Wash,653,1156
1647314387,1.626199628,Wash,655,1154
1647314389,4.556689059,Wash,657,1152
1647314391,4.938263204,Wash,659,1150
1647314393,4.968789135,Wash,661,1148
1647314395,4.860560833,Wash,663,1146
1647314397,4.895249391,Wash,665,1144
1647314399,5.097830573,Wash,667,1142
1647314401,4.975726847,Wash,669,1140
1647314403,4.943813373,Wash,671,1138
1647314405,4.725969225,Wash,673,1136
1647314407,4.408222028,Wash,675,1134
1647314409,5.058979388,Wash,677,1132
1647314411,4.989602271,Wash,679,1130
1647314413,5.089505319,Wash,681,1128
1647314415,4.914674984,Wash,683,1126
1647314417,0.202581182,Wash,685,1124
1647314419,4.759270241,Wash,687,1122
1647314421,4.990989813,Wash,689,1120
1647314423,4.637166515,Wash,691,1118
1647314425,4.850848036,Wash,693,1116
1647314427,4.771758123,Wash,695,1114
1647314429,5.113093539,Wash,697,1112
1647314431,4.868886087,Wash,699,1110
1647314433,4.735682022,Wash,701,1108
1647314435,5.003477694,Wash,703,1106
1647314437,4.52755067,Wash,705,1104
1647314439,4.946588458,Wash,707,1102
1647314441,5.031228541,Wash,709,1100
1647314443,4.674630158,Wash,711,1098
1647314445,4.777308292,Wash,713,1096
1647314447,4.440135502,Wash,715,1094
1647314449,0.109615845,Wash,717,1092
1647314451,0.116553557,Wash,719,1090
1647314453,0.116553557,Wash,721,1088
1647314455,0.195643471,Wash,723,1086
1647314457,0.464826685,Wash,725,1084
1647314459,0.853338542,Wash,727,1082
1647314461,0.530041176,Wash,729,1080
1647314463,0.423200415,Wash,731,1078
1647314465,0.147079489,Wash,733,1076
1647314467,0.13042898,Wash,735,1074
1647314469,0.11239093,Wash,737,1072
1647314471,0.113778472,Wash,739,1070
1647314473,0.11239093,Wash,741,1068
1647314475,0.111003388,Wash,743,1066
1647314477,0.105453218,Wash,745,1064
1647314479,0.127653896,Wash,747,1062
1647314481,0.442626008,Wash,749,1060
1647314483,4.903574645,Wash,751,1058
1647314485,4.609415668,Wash,753,1056
1647314487,4.992377355,Wash,755,1054
1647314489,4.404059401,Wash,757,1052
1647314491,4.601090414,Wash,759,1050
1647314493,4.691280667,Wash,761,1048
1647314495,4.870273629,Wash,763,1046
1647314497,4.528938212,Wash,765,1044
1647314499,4.946588458,Wash,767,1042
1647314501,4.884149052,Wash,769,1040
1647314503,5.08395515,Wash,771,1038
1647314505,4.725969225,Wash,773,1036
1647314507,4.614965838,Wash,775,1034
1647314509,4.573339567,Wash,777,1032
1647314511,5.1019932,Wash,779,1030
1647314513,3.531295267,Wash,781,1028
1647314515,4.846685409,Wash,783,1026
1647314517,4.789796173,Wash,785,1024
1647314519,5.122806336,Wash,787,1022
1647314521,4.873048714,Wash,789,1020
1647314523,4.806446681,Wash,791,1018
1647314525,4.975726847,Wash,793,1016
1647314527,4.85917329,Wash,795,1014
1647314529,4.666304904,Wash,797,1012
1647314531,5.121418793,Wash,799,1010
1647314533,4.827259816,Wash,801,1008
1647314535,5.143619471,Wash,803,1006
1647314537,4.949363543,Wash,805,1004
1647314539,4.72874431,Wash,807,1002
1647314541,4.535875924,Wash,809,1000
1647314543,3.23713629,Wash,811,998
1647314545,0.113778472,Wash,813,996
1647314547,4.977114389,Wash,815,994
1647314549,4.950751085,Wash,817,992
1647314551,4.827259816,Wash,819,990
1647314553,4.868886087,Wash,821,988
1647314555,5.064529557,Wash,823,986
1647314557,4.831422443,Wash,825,984
1647314559,5.139456844,Wash,827,982
1647314561,4.662142277,Wash,829,980
1647314563,4.842522782,Wash,831,978
1647314565,5.089505319,Wash,833,976
1647314567,4.538651009,Wash,835,974
1647314569,4.884149052,Wash,837,972
1647314571,4.476211603,Wash,839,970
1647314573,4.413772198,Wash,841,968
1647314575,4.583052364,Wash,843,966
1647314577,0.113778472,Wash,845,964
1647314579,0.108228303,Wash,847,962
1647314581,0.120716184,Wash,849,960
1647314583,0.134591607,Wash,851,958
1647314585,0.445401093,Wash,853,956
1647314587,0.821425068,Wash,855,954
1647314589,0.362148552,Wash,857,952
1647314591,0.212293979,Wash,859,950
1647314593,0.198418555,Wash,861,948
1647314595,0.195643471,Wash,863,946
1647314597,0.206743809,Wash,865,944
1647314599,0.223394317,Wash,867,942
1647314601,0.241432368,Wash,869,940
1647314603,0.263633045,Wash,871,938
1647314605,0.274733384,Wash,873,936
1647314607,0.292771435,Wash,875,934
1647314609,0.310809485,Wash,877,932
1647314611,0.323297366,Wash,879,930
1647314613,0.342722959,Wash,881,928
1647314615,0.367698721,Wash,883,926
1647314617,0.374636433,Wash,885,924
1647314619,0.370473806,Wash,887,922
1647314621,0.326072451,Wash,889,920
1647314623,0.11239093,Wash,891,918
1647314625,0.11239093,Wash,893,916
1647314628,0.11239093,Wash,896,913
1647314630,0.11239093,Wash,898,911
1647314632,0.11239093,Wash,900,909
1647314634,0.109615845,Wash,902,907
1647314636,0.11239093,Wash,904,905
1647314638,0.111003388,Wash,906,903
1647314640,0.11239093,Wash,908,901
1647314642,0.131816523,Wash,910,899
1647314644,0.13042898,Wash,912,897
1647314646,4.914674984,Wash,914,895
1647314648,5.024290829,Wash,916,893
1647314650,4.37353347,Wash,918,891
1647314652,4.904962188,Wash,920,889
1647314654,4.732906937,Wash,922,887
1647314656,4.860560833,Wash,924,885
1647314658,4.97156422,Wash,926,883
1647314660,4.700993463,Wash,928,881
1647314662,4.928550407,Wash,930,879
1647314664,4.88276151,Wash,932,877
1647314666,4.989602271,Wash,934,875
1647314668,5.145007013,Wash,936,873
1647314670,4.637166515,Wash,938,871
1647314672,4.541426093,Wash,940,869
1647314674,4.498412281,Wash,942,867
1647314676,0.428750584,Wash,944,865
1647314678,4.6399416,Wash,946,863
1647314680,4.585827448,Wash,948,861
1647314682,4.873048714,Wash,950,859
1647314684,4.638554057,Wash,952,857
1647314686,5.049266591,Wash,954,855
1647314688,4.473436518,Wash,956,853
1647314690,4.488699484,Wash,958,851
1647314692,4.448460756,Wash,960,849
1647314694,4.497024738,Wash,962,847
1647314696,4.982664559,Wash,964,845
1647314698,4.911899899,Wash,966,843
1647314700,4.966014051,Wash,968,841
1647314702,4.656592108,Wash,970,839
1647314704,4.731519395,Wash,972,837
1647314706,3.495219166,Wash,974,835
1647314708,3.446655184,Wash,976,833
1647314710,5.01319049,Wash,978,831
1647314712,4.813384393,Wash,980,829
1647314714,4.687118039,Wash,982,827
1647314716,4.875823798,Wash,984,825
1647314718,4.696830836,Wash,986,823
1647314720,5.029840999,Wash,988,821
1647314722,4.721806598,Wash,990,819
1647314724,4.877211341,Wash,992,817
1647314726,4.92438778,Wash,994,815
1647314728,4.941038289,Wash,996,813
1647314730,4.646879312,Wash,998,811
1647314732,4.626066176,Wash,1000,809
1647314734,4.85917329,Wash,1002,807
1647314736,5.057591845,Wash,1004,805
1647314738,4.524775585,Wash,1006,803
1647314740,4.954913712,Wash,1008,801
1647314742,4.77592075,Wash,1010,799
1647314744,4.34439508,Wash,1012,797
1647314746,4.86472346,Wash,1014,795
1647314748,5.111705997,Wash,1016,793
1647314750,4.823097189,Wash,1018,791
1647314752,4.843910324,Wash,1020,789
1647314754,4.896636934,Wash,1022,787
1647314756,4.824484732,Wash,1024,785
1647314758,4.961851424,Wash,1026,783
1647314760,4.820322105,Wash,1028,781
1647314762,4.997927525,Wash,1030,779
1647314764,4.741232191,Wash,1032,777
1647314766,4.573339567,Wash,1034,775
1647314768,4.742619733,Wash,1036,773
1647314770,0.199806098,Wash,1038,771
1647314772,4.777308292,Wash,1040,769
1647314774,4.484536857,Wash,1042,767
1647314776,4.92993795,Wash,1044,765
1647314778,4.949363543,Wash,1046,763
1647314780,4.966014051,Wash,1048,761
1647314782,4.842522782,Wash,1050,759
1647314784,4.522000501,Wash,1052,757
1647314786,4.477599145,Wash,1054,755
1647314788,4.943813373,Wash,1056,753
1647314790,5.004865236,Wash,1058,751
1647314792,4.427647621,Wash,1060,749
1647314794,4.878598883,Wash,1062,747
1647314796,5.035391168,Wash,1064,745
1647314798,4.879986425,Wash,1066,743
1647314800,4.617740922,Wash,1068,741
1647314802,0.704871511,Wash,1070,739
1647314804,4.741232191,Wash,1072,737
1647314806,5.088117777,Wash,1074,735
1647314808,4.552526432,Wash,1076,733
1647314810,4.828647359,Wash,1078,731
1647314812,4.874436256,Wash,1080,729
1647314814,4.798121427,Wash,1082,727
1647314816,4.706543632,Wash,1084,725
1647314818,4.931325492,Wash,1086,723
1647314820,4.688505582,Wash,1088,721
1647314822,5.057591845,Wash,1090,719
1647314824,4.624678634,Wash,1092,717
1647314826,4.567789398,Wash,1094,715
1647314828,4.799508969,Wash,1096,713
1647314830,4.546976263,Wash,1098,711
1647314832,2.553077914,Wash,1100,709
1647314834,4.613578295,Wash,1102,707
1647314836,5.143619471,Wash,1104,705
1647314838,4.449848299,Wash,1106,703
1647314840,5.006252779,Wash,1108,701
1647314842,4.725969225,Wash,1110,699
1647314844,4.628841261,Wash,1112,697
1647314846,4.565014313,Wash,1114,695
1647314848,4.717643971,Wash,1116,693
1647314850,4.967401593,Wash,1118,691
1647314852,4.878598883,Wash,1120,689
1647314854,4.950751085,Wash,1122,687
1647314856,4.989602271,Wash,1124,685
1647314858,5.022903287,Wash,1126,683
1647314860,4.656592108,Wash,1128,681
1647314862,4.731519395,Wash,1130,679
1647314864,1.043431843,Wash,1132,677
1647314866,4.824484732,Wash,1134,675
1647314868,4.614965838,Wash,1136,673
1647314870,4.750944987,Wash,1138,671
1647314872,5.004865236,Wash,1140,669
1647314874,4.695443294,Wash,1142,667
1647314876,4.904962188,Wash,1144,665
1647314878,5.028453456,Wash,1146,663
1647314880,4.966014051,Wash,1148,661
1647314882,4.842522782,Wash,1150,659
1647314884,4.927162865,Wash,1152,657
1647314886,5.014578033,Wash,1154,655
1647314888,4.874436256,Wash,1156,653
1647314890,4.645491769,Wash,1158,651
1647314892,4.77592075,Wash,1160,649
1647314894,4.126550932,Wash,1162,647
1647314897,0.788124052,Wash,1165,644
1647314899,0.113778472,Wash,1167,642
1647314901,0.11239093,Wash,1169,640
1647314903,0.11239093,Wash,1171,638
1647314905,0.113778472,Wash,1173,636
1647314907,0.116553557,Wash,1175,634
1647314909,0.113778472,Wash,1177,632
1647314911,0.113778472,Wash,1179,630
1647314913,0.115166015,Wash,1181,628
1647314915,0.116553557,Wash,1183,626
1647314917,0.11239093,Wash,1185,624
1647314919,0.111003388,Wash,1187,622
1647314921,0.113778472,Wash,1189,620
1647314923,0.797836848,Wash,1191,618
1647314925,0.113778472,Wash,1193,616
1647314927,0.450951262,Wash,1195,614
1647314929,5.167207691,Wash,1197,612
1647314931,5.161657521,Wash,1199,610
1647314933,5.046491507,Wash,1201,608
1647314935,4.617740922,Wash,1203,606
1647314937,4.678792785,Wash,1205,604
1647314939,4.961851424,Wash,1207,602
1647314941,4.928550407,Wash,1209,600
1647314943,4.762045326,Wash,1211,598
1647314945,4.431810248,Wash,1213,596
1647314947,4.870273629,Wash,1215,594
1647314949,4.512287704,Wash,1217,592
1647314951,4.814771935,Wash,1219,590
1647314953,4.365208216,Wash,1221,588
1647314955,5.029840999,Wash,1223,586
1647314957,0.21923169,Wash,1225,584
1647314959,4.828647359,Wash,1227,582
1647314961,4.61635338,Wash,1229,580
1647314963,4.738457106,Wash,1231,578
1647314965,4.904962188,Wash,1233,576
1647314967,4.984052101,Wash,1235,574
1647314969,5.143619471,Wash,1237,572
