1651098379.8969269,1651098379.8972516
1651098379.8972645,1651098379.8975136
1651098379.897523,1651098379.897722
1651098379.897731,1651098379.8979037
1651098379.8979123,1651098379.8980808
1651098379.8980896,1651098379.8982527
1651098379.8982613,1651098379.8984327
1651098379.8984416,1651098379.8986092
1651098379.8986177,1651098379.898775
1651098379.898784,1651098379.8989491
1651098380.8568542,1651098380.8572059
1651098380.857221,1651098380.8574839
1651098380.8574944,1651098380.857675
1651098380.8576841,1651098380.8578644
1651098380.8578732,1651098380.858035
1651098380.858044,1651098380.8582208
1651098380.8582299,1651098380.8584023
1651098380.8584116,1651098380.8585737
1651098380.8585825,1651098380.8587425
1651098380.858752,1651098380.858923
1651098381.8564527,1651098381.856809
1651098381.8568356,1651098381.8570201
1651098381.85703,1651098381.8572018
1651098381.8572114,1651098381.8573895
1651098381.8574343,1651098381.857634
1651098381.857643,1651098381.8578112
1651098381.8578203,1651098381.8579946
1651098381.858003,1651098381.8581848
1651098381.8581944,1651098381.8583696
1651098381.8583782,1651098381.858535
1651098382.8627884,1651098382.863238
1651098382.8632536,1651098382.863438
1651098382.8634472,1651098382.8636394
1651098382.8636472,1651098382.8638027
1651098382.8638105,1651098382.8639987
1651098382.8640075,1651098382.8641853
1651098382.8641944,1651098382.864358
1651098382.8643663,1651098382.8645535
1651098382.8645623,1651098382.8647106
1651098382.8647187,1651098382.8648665
1651098383.8616948,1651098383.862058
1651098383.862072,1651098383.8622587
1651098383.8622684,1651098383.8624523
1651098383.8624613,1651098383.8626409
1651098383.8626497,1651098383.8628068
1651098383.8628151,1651098383.8630228
1651098383.8630326,1651098383.8631983
1651098383.863207,1651098383.8633692
1651098383.8633783,1651098383.8635485
1651098383.8635576,1651098383.8637168
1651098384.8532586,1651098384.8536513
1651098384.8536663,1651098384.8538668
1651098384.853876,1651098384.8540578
1651098384.854067,1651098384.8542407
1651098384.85425,1651098384.8544216
1651098384.8544307,1651098384.8546062
1651098384.8546152,1651098384.8547926
1651098384.8548017,1651098384.854962
1651098384.854971,1651098384.8551478
1651098384.8551571,1651098384.8553212
1651098385.8622391,1651098385.8625822
1651098385.8625956,1651098385.8627691
1651098385.8627791,1651098385.8629696
1651098385.8629787,1651098385.8631747
1651098385.863186,1651098385.8633611
1651098385.8633702,1651098385.8635507
1651098385.8635716,1651098385.8637333
1651098385.8637416,1651098385.863931
1651098385.8639398,1651098385.864113
1651098385.864124,1651098385.864292
1651098386.8583505,1651098386.8587193
1651098386.8587348,1651098386.8589237
1651098386.858933,1651098386.8591564
1651098386.8591654,1651098386.8593397
1651098386.8593488,1651098386.8595304
1651098386.8595397,1651098386.8597128
1651098386.8597229,1651098386.8599126
1651098386.859921,1651098386.860095
1651098386.8601034,1651098386.8602803
1651098386.8602886,1651098386.860442
1651098387.8571594,1651098387.8575654
1651098387.8575797,1651098387.8577728
1651098387.8577812,1651098387.8579516
1651098387.857972,1651098387.8581386
1651098387.8581476,1651098387.8583484
1651098387.858357,1651098387.858524
1651098387.8585327,1651098387.8587282
1651098387.8587487,1651098387.858911
1651098387.8589199,1651098387.8590815
1651098387.85909,1651098387.85926
1651098388.8579512,1651098388.8582757
1651098388.8582904,1651098388.8584638
1651098388.8584735,1651098388.8586383
1651098388.858647,1651098388.8588083
1651098388.8588169,1651098388.8590152
1651098388.8590243,1651098388.859209
1651098388.859218,1651098388.8593934
1651098388.859402,1651098388.8595715
1651098388.8595805,1651098388.8597648
1651098388.8597732,1651098388.8599255
1651098389.8572357,1651098389.8576205
1651098389.8576355,1651098389.8578272
1651098389.857837,1651098389.8580406
1651098389.8580499,1651098389.8582258
1651098389.858235,1651098389.8588827
1651098389.858893,1651098389.8590782
1651098389.8590875,1651098389.8592644
1651098389.8592734,1651098389.8594472
1651098389.8594563,1651098389.8596385
1651098389.8596473,1651098389.8598275
1651098390.8546453,1651098390.854966
1651098390.8549812,1651098390.8551552
1651098390.8551638,1651098390.855328
1651098390.8553364,1651098390.8554964
1651098390.855505,1651098390.8556638
1651098390.8556721,1651098390.8558393
1651098390.8558476,1651098390.8560176
1651098390.8560262,1651098390.8561866
1651098390.8562074,1651098390.856383
1651098390.8563912,1651098390.856541
1651098391.8560274,1651098391.8563614
1651098391.8563755,1651098391.8565664
1651098391.8565757,1651098391.8567636
1651098391.856773,1651098391.856945
1651098391.8569539,1651098391.857122
1651098391.8571303,1651098391.8573074
1651098391.8573163,1651098391.8575246
1651098391.8575342,1651098391.8577013
1651098391.8577101,1651098391.8578725
1651098391.857881,1651098391.858042
1651098392.85717,1651098392.857603
1651098392.857618,1651098392.8578508
1651098392.857861,1651098392.858043
1651098392.858052,1651098392.8582253
1651098392.8582463,1651098392.85842
1651098392.8584285,1651098392.858583
1651098392.8585913,1651098392.8587449
1651098392.858753,1651098392.8589158
1651098392.8589249,1651098392.859098
1651098392.859107,1651098392.8592799
1651098393.8614848,1651098393.8618567
1651098393.8618703,1651098393.8620656
1651098393.8620753,1651098393.862284
1651098393.8622928,1651098393.862454
1651098393.862463,1651098393.8626232
1651098393.8626313,1651098393.862789
1651098393.862797,1651098393.8629606
1651098393.862969,1651098393.863166
1651098393.8631756,1651098393.8633409
1651098393.86335,1651098393.8635263
1651098394.8631523,1651098394.8635018
1651098394.8635159,1651098394.86369
1651098394.8636997,1651098394.86389
1651098394.8639004,1651098394.864085
1651098394.8640945,1651098394.8642774
1651098394.8642862,1651098394.8644726
1651098394.864481,1651098394.8646464
1651098394.8646545,1651098394.8648293
1651098394.8648372,1651098394.8650086
1651098394.8650181,1651098394.8651881
1651098395.856474,1651098395.8568366
1651098395.8568513,1651098395.857045
1651098395.857055,1651098395.857256
1651098395.8572652,1651098395.8574803
1651098395.8574896,1651098395.8576841
1651098395.8576927,1651098395.8578732
1651098395.8578818,1651098395.8580503
1651098395.8580592,1651098395.8582504
1651098395.858272,1651098395.8584409
1651098395.8584502,1651098395.858628
1651098398.3196325,1651098398.3199718
1651098398.3199873,1651098398.3201911
1651098398.3202002,1651098398.3203685
1651098398.320384,1651098398.320559
1651098398.3205671,1651098398.320721
1651098398.3207293,1651098398.3209205
1651098398.3209288,1651098398.3210876
1651098398.321096,1651098398.3212578
1651098398.3212657,1651098398.3214898
1651098398.3215003,1651098398.3216906
1651098399.3206723,1651098399.3210223
1651098399.3210363,1651098399.3212097
1651098399.321219,1651098399.3213832
1651098399.3213918,1651098399.3216374
1651098399.321647,1651098399.3218462
1651098399.3218558,1651098399.3220432
1651098399.3220513,1651098399.3222084
1651098399.322217,1651098399.322373
1651098399.322381,1651098399.3225343
1651098399.322543,1651098399.3226938
1651098400.3179264,1651098400.318264
1651098400.3182778,1651098400.3184483
1651098400.3184574,1651098400.3186297
1651098400.3186383,1651098400.3188095
1651098400.3188183,1651098400.318988
1651098400.3189967,1651098400.3191946
1651098400.3192034,1651098400.3193657
1651098400.319374,1651098400.319567
1651098400.319575,1651098400.319739
1651098400.319747,1651098400.319934
1651098401.3201659,1651098401.3204925
1651098401.3205066,1651098401.3206816
1651098401.320691,1651098401.3208723
1651098401.3208942,1651098401.3210645
1651098401.3210728,1651098401.32123
1651098401.3212385,1651098401.3214676
1651098401.3214774,1651098401.3216512
1651098401.321672,1651098401.3218465
1651098401.321857,1651098401.3220382
1651098401.3220465,1651098401.3221962
1651098402.319854,1651098402.3202157
1651098402.3202415,1651098402.3204298
1651098402.3204398,1651098402.320617
1651098402.320626,1651098402.3208137
1651098402.320835,1651098402.3209918
1651098402.3209996,1651098402.3211687
1651098402.321177,1651098402.321353
1651098402.3213618,1651098402.321575
1651098402.3215845,1651098402.3217528
1651098402.3218179,1651098402.3220189
1651098403.3204656,1651098403.3208287
1651098403.320844,1651098403.3210397
1651098403.3210487,1651098403.3214262
1651098403.3214371,1651098403.3216195
1651098403.3216288,1651098403.3218071
1651098403.3218167,1651098403.321984
1651098403.3219929,1651098403.3221583
1651098403.3221676,1651098403.322331
1651098403.3223395,1651098403.3225014
1651098403.3225102,1651098403.3226707
1651098404.3201525,1651098404.3204656
1651098404.3204792,1651098404.3206463
1651098404.3206549,1651098404.3208404
1651098404.320849,1651098404.3210037
1651098404.321012,1651098404.3211634
1651098404.3211718,1651098404.3213484
1651098404.321357,1651098404.3215744
1651098404.3215835,1651098404.3217964
1651098404.321805,1651098404.3219662
1651098404.321975,1651098404.3221529
1651098405.33294,1651098405.3333063
1651098405.3333445,1651098405.3335743
1651098405.3335848,1651098405.3337991
1651098405.333808,1651098405.3339827
1651098405.333991,1651098405.3341832
1651098405.3341928,1651098405.3343618
1651098405.3343709,1651098405.3345609
1651098405.3345692,1651098405.3347366
1651098405.3347452,1651098405.3349316
1651098405.3349407,1651098405.3351316
1651098406.3171525,1651098406.3175457
1651098406.3175607,1651098406.317785
1651098406.317795,1651098406.317996
1651098406.3180041,1651098406.3181803
1651098406.3181894,1651098406.3183646
1651098406.3183737,1651098406.3185637
1651098406.3185728,1651098406.318736
1651098406.3187447,1651098406.3189065
1651098406.3189151,1651098406.319081
1651098406.3190892,1651098406.319274
1651098407.326288,1651098407.3266568
