1651099011.544225,1651099011.5445793
1651099011.544597,1651099011.5447974
1651099011.5448086,1651099011.545019
1651099011.5450299,1651099011.545213
1651099011.5452235,1651099011.545451
1651099011.5454621,1651099011.5456612
1651099011.5456722,1651099011.5458434
1651099011.5458536,1651099011.5460339
1651099011.546044,1651099011.5462322
1651099011.5462427,1651099011.5464263
1651099011.7413938,1651099011.741786
1651099011.741803,1651099011.7420256
1651099011.742037,1651099011.7422266
1651099011.742237,1651099011.7424417
1651099011.7424514,1651099011.742608
1651099011.7426178,1651099011.7427726
1651099011.742782,1651099011.742935
1651099011.7429447,1651099011.7431154
1651099011.7431257,1651099011.743303
1651099011.7433136,1651099011.7435029
1651099013.5477283,1651099013.548008
1651099013.548025,1651099013.5482206
1651099013.5482316,1651099013.5484223
1651099013.5484326,1651099013.5486262
1651099013.5486362,1651099013.5488074
1651099013.5488176,1651099013.548985
1651099013.5489953,1651099013.5491836
1651099013.5491931,1651099013.5493574
1651099013.5493672,1651099013.5495832
1651099013.5495934,1651099013.5497909
1651099013.7132635,1651099013.7136447
1651099013.7136621,1651099013.7138665
1651099013.7138894,1651099013.7140687
1651099013.7140794,1651099013.7142606
1651099013.714271,1651099013.714441
1651099013.7144513,1651099013.714632
1651099013.7146418,1651099013.7148054
1651099013.7148151,1651099013.7150092
1651099013.7150202,1651099013.7151937
1651099013.7152042,1651099013.7153716
1651099015.5335968,1651099015.5338764
1651099015.5338936,1651099015.5340831
1651099015.5340934,1651099015.5342827
1651099015.5342937,1651099015.5344665
1651099015.534477,1651099015.5346568
1651099015.5346675,1651099015.5348377
1651099015.5348477,1651099015.535039
1651099015.5350492,1651099015.5352147
1651099015.535225,1651099015.5354116
1651099015.5354216,1651099015.535583
1651099015.7134461,1651099015.7138045
1651099015.713821,1651099015.7140179
1651099015.7140288,1651099015.714205
1651099015.714216,1651099015.7143984
1651099015.7144086,1651099015.7146285
1651099015.7146382,1651099015.7148025
1651099015.7148125,1651099015.7149796
1651099015.714989,1651099015.7151425
1651099015.715152,1651099015.7153046
1651099015.7153141,1651099015.7155075
1651099017.5563533,1651099017.556642
1651099017.5566587,1651099017.5568585
1651099017.556871,1651099017.5570521
1651099017.5570626,1651099017.5572383
1651099017.5572488,1651099017.557473
1651099017.5574841,1651099017.5576668
1651099017.5576775,1651099017.5578487
1651099017.5578592,1651099017.5580275
1651099017.558038,1651099017.5582123
1651099017.558223,1651099017.5583897
1651099017.7162912,1651099017.7166643
1651099017.7166817,1651099017.716905
1651099017.7169275,1651099017.7171023
1651099017.717113,1651099017.717283
1651099017.717293,1651099017.7175145
1651099017.7175255,1651099017.7176957
1651099017.717707,1651099017.7178805
1651099017.7178905,1651099017.7180636
1651099017.7180736,1651099017.7182503
1651099017.7182608,1651099017.718422
1651099019.5406525,1651099019.5409615
1651099019.5409777,1651099019.5411599
1651099019.5411713,1651099019.5413666
1651099019.541378,1651099019.541604
1651099019.5416157,1651099019.5417955
1651099019.5418055,1651099019.541965
1651099019.5419748,1651099019.5421479
1651099019.542158,1651099019.5423186
1651099019.5423286,1651099019.5424876
1651099019.5424976,1651099019.542656
1651099019.7142224,1651099019.7145941
1651099019.7146103,1651099019.7147946
1651099019.7148185,1651099019.715
1651099019.7150102,1651099019.7151864
1651099019.7151964,1651099019.7153738
1651099019.7153842,1651099019.7155612
1651099019.7155707,1651099019.7157621
1651099019.7157722,1651099019.7159324
